"Species","sampleYear","annualCount","DataSource","LocationID","RunType","SASAP.Region","Lat","Lon","AWC_CODE","location_source","Flag"
"sockeye","2007","40100","MandV2016","East Alsek River",NA,"Southeast","59.10379","-138.5086","182-20-10100",NA,NA
"sockeye","2007","8310","MandV2016","Klukshu River",NA,"Southeast","60.11632","-137.033","182-30-10100",NA,"Dup"
"sockeye","2007","180","MandV2016","Lost River",NA,"Southeast","59.45382","-139.6239","182-80-10100",NA,NA
"sockeye","2007","61799","MandV2016","Situk River",NA,"Southeast","59.44609","-139.5678","182-70-10100",NA,"Dup"
"chinook","2007","50960","MandV2016","Nushagak River",NA,"Bristol Bay","58.90614","-157.7336","325-30-10100",NA,NA
"chinook","2007","5498","MandV2016","Naknek River",NA,"Bristol Bay","58.62404","-156.521","324-20-10140",NA,NA
"chinook","2007","3455","MandV2016","Alagnak River",NA,"Bristol Bay","59.06202","-156.4869","324-10-10150-2010",NA,NA
"chinook","2007","458","MandV2016","Egegik River",NA,"Bristol Bay","58.03904","-156.8564","322-10-10080",NA,NA
"chinook","2007","480","MandV2016","Alexander Creek",NA,"Cook Inlet",NA,NA,"247-41-10200-2015",NA,NA
"chinook","2007","588","MandV2016","Campbell Creek",NA,"Cook Inlet",NA,NA,"247-60-10340",NA,NA
"chinook","2007","1180","MandV2016","Chuitna River",NA,"Cook Inlet",NA,NA,"247-20-10010",NA,NA
"chinook","2007","5166","MandV2016","Chulitna River",NA,"Cook Inlet",NA,NA,"324-10-10150-2207-3173",NA,NA
"chinook","2007","3310","MandV2016","Chunilna Creek",NA,"Cook Inlet",NA,NA,"247-41-10200-2370-3041",NA,NA
"chinook","2007","965","MandV2016","Crooked Creek",NA,"Cook Inlet",NA,NA,"244-30-10050-2024",NA,NA
"chinook","2007","18714","MandV2016","Deshka River",NA,"Cook Inlet",NA,NA,"247-41-10200-2081",NA,NA
"chinook","2007","105","MandV2016","Goose Creek",NA,"Cook Inlet",NA,NA,"247-41-10200-2230",NA,NA
"chinook","2007","9856","MandV2016","Kenai River","early run","Cook Inlet","60.50965","-151.107","244-30-10010",NA,NA
"chinook","2007","36950","MandV2016","Kenai River","late run","Cook Inlet","60.50965","-151.107","244-30-10010",NA,NA
"chinook","2007","4081","MandV2016","Lake Creek",NA,"Cook Inlet",NA,NA,"257-41-10200-2053-3170",NA,NA
"chinook","2007","0","MandV2016","Lewis River",NA,"Cook Inlet",NA,NA,"247-30-10070",NA,NA
"chinook","2007","1731","MandV2016","Little Susitna River",NA,"Cook Inlet",NA,NA,"247-41-10100",NA,NA
"chinook","2007","1103","MandV2016","Little Willow Creek",NA,"Cook Inlet",NA,NA,"247-41-10200-2130",NA,NA
"chinook","2007","1936","MandV2016","Montana Creek - Cook Inlet",NA,"Cook Inlet",NA,NA,"247-41-10200-2250",NA,NA
"chinook","2007","1225","MandV2016","Peters Creek",NA,"Cook Inlet",NA,NA,"247-41-10200-2053-3150-4060",NA,NA
"chinook","2007","5036","MandV2016","Prairie Creek",NA,"Cook Inlet",NA,NA,"247-41-10200-2370-3301",NA,NA
"chinook","2007","400","MandV2016","Sheep Creek - Cook Inlet",NA,"Cook Inlet",NA,NA,"247-41-10200-2200",NA,NA
"chinook","2007","3871","MandV2016","Talachulitna River",NA,"Cook Inlet",NA,NA,"247-41-10200-2053-3205-4053",NA,NA
"chinook","2007","486","MandV2016","Theodore River",NA,"Cook Inlet",NA,NA,"247-30-10080",NA,NA
"chinook","2007","1373","MandV2016","Willow Creek",NA,"Cook Inlet",NA,NA,"247-41-10200-2120",NA,NA
"chinook","2007","9622","MandV2016","Anchor River",NA,"Cook Inlet",NA,NA,"244-10-10010",NA,NA
"chinook","2007","553","MandV2016","Deep Creek",NA,"Cook Inlet",NA,NA,"244-20-10100",NA,NA
"chinook","2007","543","MandV2016","Ninilchik River",NA,"Cook Inlet",NA,NA,"244-20-10090",NA,NA
"chinook","2007","34575","MandV2016","Copper River",NA,"Copper River","60.46359","-144.8892","212-20-10080",NA,NA
"chum","2007","161483","MandV2016","Nushagak River",NA,"Bristol Bay","58.90614","-157.7336","325-30-10100",NA,NA
"chum","2007","1882","MandV2016","Port Graham River",NA,"Cook Inlet","59.324","-151.769",NA,NA,NA
"chum","2007","4919","MandV2016","Dogfish Lagoon",NA,"Cook Inlet",NA,NA,"241-40-10300",NA,NA
"chum","2007","1600","MandV2016","Rocky River",NA,"Cook Inlet",NA,NA,"242-31-10120",NA,NA
"chum","2007","2753","MandV2016","Port Dick Creek",NA,"Cook Inlet",NA,NA,"242-42-10460",NA,NA
"chum","2007","3092","MandV2016","Island Creek",NA,"Cook Inlet",NA,NA,"242-42-10430",NA,NA
"chum","2007","14787","MandV2016","Big Kamishak River",NA,"Cook Inlet",NA,NA,"243-10-10040",NA,NA
"chum","2007","15569","MandV2016","Little Kamishak River",NA,"Cook Inlet",NA,NA,"243-10-10030",NA,NA
"chum","2007","21629","MandV2016","McNeil River",NA,"Cook Inlet","59.11997","-154.2616","243-20-10035",NA,NA
"chum","2007","3055","MandV2016","Bruin River",NA,"Cook Inlet",NA,NA,"243-50-10050",NA,NA
"chum","2007","20897","MandV2016","Ursus Cove",NA,"Cook Inlet","59.5265","-153.7714",NA,NA,NA
"chum","2007","12522","MandV2016","Cottonwood Creek",NA,"Cook Inlet",NA,NA,"248-20-10040",NA,NA
"chum","2007","5340","MandV2016","Iniskin Bay",NA,"Cook Inlet",NA,NA,"248-20-10080",NA,NA
"chum","2007","144941","MandV2016","Eastern District",NA,"Prince William Sound",NA,NA,NA,NA,NA
"chum","2007","54709","MandV2016","Northern District",NA,"Prince William Sound",NA,NA,NA,NA,NA
"chum","2007","14738","MandV2016","Coghill District",NA,"Prince William Sound","61.07256","-147.9109","223-30-13220",NA,NA
"chum","2007","12570","MandV2016","Northwestern District",NA,"Prince William Sound",NA,NA,NA,NA,NA
"chum","2007","71595","MandV2016","Southeastern District",NA,"Prince William Sound",NA,NA,NA,NA,NA
"coho","2007","6868","MandV2016","Fish Creek - Cook Inlet",NA,"Cook Inlet","61.44856","-149.8281","247-50-10330",NA,NA
"coho","2007","725","MandV2016","Jim Creek",NA,"Cook Inlet",NA,NA,"247-50-10200-2081",NA,NA
"coho","2007","17573","MandV2016","Little Susitna River",NA,"Cook Inlet",NA,NA,"247-41-10100",NA,NA
"coho","2007","53820","MandV2016","Copper River Delta",NA,"Copper River",NA,NA,"212-20-10080",NA,NA
"coho","2007","33062","MandV2016","Bering River",NA,"Copper River",NA,NA,"200-20-10110",NA,NA
"pink","2007","53989","MandV2016","Humpy Creek",NA,"Cook Inlet",NA,NA,"241-14-10510",NA,NA
"pink","2007","6235","MandV2016","China Poot",NA,"Cook Inlet","59.55074","-151.2406","241-15-10370",NA,NA
"pink","2007","5664","MandV2016","Tutka Creek",NA,"Cook Inlet",NA,NA,"241-16-10090",NA,NA
"pink","2007","25168","MandV2016","Barabara Creek",NA,"Cook Inlet",NA,NA,"241-11-10800",NA,NA
"pink","2007","69405","MandV2016","Seldovia River",NA,"Cook Inlet",NA,NA,"241-11-10730",NA,NA
"pink","2007","25595","MandV2016","Port Graham River",NA,"Cook Inlet","59.324","-151.769",NA,NA,NA
"pink","2007","4100","MandV2016","Dogfish Lagoon Creeks",NA,"Cook Inlet","59.2381","-151.8147",NA,NA,NA
"pink","2007","14451","MandV2016","Port Chatham",NA,"Cook Inlet","59.2218","-151.6987",NA,NA,NA
"pink","2007","18339","MandV2016","Windy Bay Right Creek",NA,"Cook Inlet",NA,NA,"242-32-10160",NA,NA
"pink","2007","32297","MandV2016","Windy Bay Left Creek",NA,"Cook Inlet",NA,NA,"242-32-10170",NA,NA
"pink","2007","189992","MandV2016","Rocky River",NA,"Cook Inlet",NA,NA,"242-31-10120",NA,NA
"pink","2007","44170","MandV2016","Port Dick Creek",NA,"Cook Inlet",NA,NA,"242-42-10460",NA,NA
"pink","2007","87235","MandV2016","Island Creek",NA,"Cook Inlet",NA,NA,"242-42-10430",NA,NA
"pink","2007","6645","MandV2016","S. Nuka Island Creek",NA,"Cook Inlet",NA,NA,"232-15-10260",NA,NA
"pink","2007","11820","MandV2016","Desire Lake Creek",NA,"Cook Inlet",NA,NA,"232-23-10120",NA,NA
"pink","2007","350420","MandV2016","Bruin River",NA,"Cook Inlet",NA,NA,"243-50-10050",NA,NA
"pink","2007","394797","MandV2016","Sunday Creek",NA,"Cook Inlet",NA,NA,"248-10-10002",NA,NA
"pink","2007","249383","MandV2016","Brown's Peak Creek",NA,"Cook Inlet",NA,NA,"248-10-10040",NA,NA
"pink","2007","1915040","MandV2016","All Districts Combined",NA,"Prince William Sound",NA,NA,NA,NA,NA
"sockeye","2007","2810208","MandV2016","Kvichak River",NA,"Bristol Bay","59.32839","-155.8972","324-10-10150",NA,NA
"sockeye","2007","2466414","MandV2016","Alagnak River",NA,"Bristol Bay","59.06202","-156.4869","324-10-10150-2010",NA,NA
"sockeye","2007","2945304","MandV2016","Naknek River",NA,"Bristol Bay","58.62404","-156.521","324-20-10140",NA,NA
"sockeye","2007","1432500","MandV2016","Egegik River",NA,"Bristol Bay","58.03904","-156.8564","322-10-10080",NA,NA
"sockeye","2007","2599186","MandV2016","Ugashik River",NA,"Bristol Bay","57.55815","-156.7963","321-10-10020",NA,NA
"sockeye","2007","1528086","MandV2016","Wood River",NA,"Bristol Bay","59.27149","-158.5822","325-30-10100-2031",NA,NA
"sockeye","2007","415452","MandV2016","Igushik River",NA,"Bristol Bay","59.0459","-159.2664","325-10-10010",NA,NA
"sockeye","2007","518041","MandV2016","Nushagak River",NA,"Bristol Bay","58.90614","-157.7336","325-30-10100",NA,NA
"sockeye","2007","269646","MandV2016","Togiak River",NA,"Bristol Bay","59.52652","-159.72","326-00-10400",NA,NA
"sockeye","2007","79406","MandV2016","Crescent River",NA,"Cook Inlet","60.24844","-152.5831","245-30-10010",NA,NA
"sockeye","2007","27948","MandV2016","Fish Creek - Cook Inlet",NA,"Cook Inlet","61.44856","-149.8281","247-50-10330",NA,NA
"sockeye","2007","364261","MandV2016","Kasilof River",NA,"Cook Inlet","60.38652","-151.3001","244-30-10050",NA,NA
"sockeye","2007","957430","MandV2016","Kenai River",NA,"Cook Inlet","60.50965","-151.107","244-30-10010",NA,NA
"sockeye","2007","46637","MandV2016","Packers Creek",NA,"Cook Inlet",NA,NA,"246-20-10020",NA,NA
"sockeye","2007","27298","MandV2016","Russian River","early run","Cook Inlet",NA,NA,"244-30-10010-2158",NA,NA
"sockeye","2007","53068","MandV2016","Russian River","late run","Cook Inlet",NA,NA,"244-30-10010-2158",NA,NA
"sockeye","2007","79901","MandV2016","Yentna River",NA,"Cook Inlet","61.63226","-150.5623","247-41-10200-2053",NA,NA
"sockeye","2007","41290","MandV2016","Chelatna Lake",NA,"Cook Inlet","62.47308","-151.4545","247-41-10200-2053-3170-0010",NA,NA
"sockeye","2007","58134","MandV2016","Judd Lake",NA,"Cook Inlet","61.57055","-151.5575","247-41-10200-2053-3205-4053-5066-0010",NA,NA
"sockeye","2007","47736","MandV2016","Larson Lake",NA,"Cook Inlet","62.33866","-149.892","247-41-10200-2370-3080-0010",NA,NA
"sockeye","2007","16487","MandV2016","English Bay",NA,"Cook Inlet","59.34826","-151.9182","241-30-10500",NA,NA
"sockeye","2007","43963","MandV2016","Delight Lake",NA,"Cook Inlet","59.55109","-150.2793","232-23-10100-0010",NA,NA
"sockeye","2007","10000","MandV2016","Desire Lake",NA,"Cook Inlet","59.59665","-150.2527","232-23-10120-0010",NA,NA
"sockeye","2007","8575","MandV2016","Bear Lake",NA,"Cook Inlet",NA,NA,"231-30-10080-2010-3065-4010-0010",NA,NA
"sockeye","2007","5370","MandV2016","Aialik Lake",NA,"Cook Inlet","59.90721","-149.7385","232-40-10230-0020",NA,NA
"sockeye","2007","10975","MandV2016","Mikfik Lake",NA,"Cook Inlet",NA,NA,"243-20-10050-0010",NA,NA
"sockeye","2007","17417","MandV2016","Chenik Lake",NA,"Cook Inlet","59.20459","-154.2085","243-30-10200-0010",NA,NA
"sockeye","2007","3830","MandV2016","Amakdedori Creek",NA,"Cook Inlet",NA,NA,"243-40-10010",NA,NA
"sockeye","2007","612083","MandV2016","Upper Copper River",NA,"Copper River",NA,NA,"212-20-10080",NA,NA
"sockeye","2007","88285","MandV2016","Copper River Delta",NA,"Copper River",NA,NA,"212-20-10080",NA,NA
"sockeye","2007","21170","MandV2016","Bering River",NA,"Copper River",NA,NA,"200-20-10110",NA,NA
"sockeye","2007","70001","MandV2016","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010",NA,NA
"sockeye","2007","17196","MandV2016","Eshamy Lake",NA,"Prince William Sound","60.44914","-148.1182","225-30-15110-0010",NA,NA
"chinook","2007","3914","MandV2016","Goodnews River (Middle Fork)",NA,"Kuskokwim","59.15992","-160.6119","335-00-10850-2090",NA,"Dup"
"chinook","2007","174943","MandV2016","Kuskokwim River",NA,"Kuskokwim","61.10037","-160.9961","335-20-16600",NA,NA
"chinook","2007","12927","MandV2016","Kwethluk River",NA,"Kuskokwim","60.32648","-160.8528","335-10-16600-2710-3010",NA,NA
"chinook","2007","374","MandV2016","Tuluksak River",NA,"Kuskokwim","60.9869","-160.5502","335-10-16600-2850",NA,NA
"chinook","2007","4011","MandV2016","George River",NA,"Kuskokwim","61.91879","-157.6939","335-20-16600-2741",NA,"Dup"
"chinook","2007","692","MandV2016","Kisaralik River",NA,"Kuskokwim","60.85806","-161.2369","335-10-16600-2710-3050",NA,NA
"chinook","2007","3984","MandV2016","Aniak River",NA,"Kuskokwim","61.50958","-159.3819","335-20-16600-2400",NA,NA
"chinook","2007","1458","MandV2016","Salmon River (Aniak)",NA,"Kuskokwim","61.06278","-159.1944","335-20-16600-2400",NA,"Dup"
"chinook","2007","1035","MandV2016","Gagaryah River",NA,"Kuskokwim",NA,NA,"335-30-16600-2070-3083",NA,NA
"chinook","2007","943","MandV2016","Salmon River (Pitka Fork)",NA,"Kuskokwim","62.89149","-154.577","335-30-16600-2300-3055",NA,NA
"chinook","2007","4504","MandV2016","Andreafsky River (East Fork)",NA,"Yukon","62.14938","-162.8009","334-20-11000-2451-3030",NA,NA
"chinook","2007","976","MandV2016","Andreafsky River",NA,"Yukon","62.0326","-163.2434","334-20-11000-2451",NA,NA
"chinook","2007","1529","MandV2016","Anvik River",NA,"Yukon","62.96721","-160.7075","334-30-11000-2701",NA,NA
"chinook","2007","2583","MandV2016","Nulato River",NA,"Yukon","64.72807","-158.1924","334-35-11000-2091",NA,NA
"chinook","2007","593","MandV2016","Gisasa River",NA,"Yukon","65.23725","-157.7509","334-40-11000-2125-3055",NA,NA
"chinook","2007","3806","MandV2016","Chena River",NA,"Yukon","64.82395","-147.2763","334-40-11000-2490-3301",NA,NA
"chinook","2007","6425","MandV2016","Salcha River",NA,"Yukon","64.48254","-146.6785","334-40-11000-2490-3329",NA,NA
"chinook","2007","34904","MandV2016","Mainstem Yukon River (Canada)",NA,"Yukon","64.679","-140.999","334-30-11000",NA,NA
"chinook","2007","258","MandV2016","Kwiniuk River",NA,"Norton Sound","64.71955","-162.0181","333-30-10500",NA,NA
"chinook","2007","1948","MandV2016","Unalakleet River (North Fork)",NA,"Norton Sound","63.89104","-160.4784","333-60-10100-2331",NA,NA
"chinook","2007","412","MandV2016","Shaktoolik River",NA,"Norton Sound","64.37006","-160.9715","333-50-10100",NA,NA
"chinook","2007","821","MandV2016","Unalakleet/Old Woman River",NA,"Norton Sound","64.02776","-159.8324","333-60-10100","http://www.sf.adfg.state.ak.us/fedaidpdfs/FDS14-38.pdf",NA
"chum","2007","50232","MandV2016","Goodnews River (Middle Fork)",NA,"Kuskokwim","59.15992","-160.6119","335-00-10850-2090",NA,"Dup"
"chum","2007","52961","MandV2016","Kogrukluk River",NA,"Kuskokwim","60.8481","-157.8525","335-20-16600-2830-3431",NA,"Dup"
"chum","2007","696801","MandV2016","Aniak River",NA,"Kuskokwim","61.50958","-159.3819","335-20-16600-2400",NA,NA
"chum","2007","69642","MandV2016","Andreafsky River (East Fork)",NA,"Yukon","62.14938","-162.8009","334-20-11000-2451-3030",NA,NA
"chum","2007","460121","MandV2016","Anvik River",NA,"Yukon","62.96721","-160.7075","334-30-11000-2701",NA,NA
"chum","2007","921000","MandV2016","Yukon River Drainage",NA,"Yukon",NA,NA,"334-30-11000",NA,NA
"chum","2007","357000","MandV2016","Tanana River",NA,"Yukon","64.97928","-150.8455","334-40-11000-2490",NA,NA
"chum","2007","19000","MandV2016","Delta River",NA,"Yukon","64.15418","-145.8598","334-40-11000-2490-3390",NA,NA
"chum","2007","327000","MandV2016","Upper Yukon River Tributaries",NA,"Yukon",NA,NA,"334-30-11000",NA,NA
"chum","2007","228000","MandV2016","Chandalar River",NA,"Yukon","66.60917","-146.0042","334-40-11000-2925",NA,NA
"chum","2007","65000","MandV2016","Sheenjek River",NA,"Yukon","66.73944","-144.5644","334-45-11000-2001-3075",NA,NA
"chum","2007","32000","MandV2016","Fishing Branch River",NA,"Yukon","66.5","-138.4167",NA,NA,NA
"chum","2007","255000","MandV2016","Mainstem Yukon River (Canada)",NA,"Yukon","64.679","-140.999","334-30-11000",NA,NA
"chum","2007","76940","MandV2016","Subdistrict 1 Aggregate",NA,"Norton Sound",NA,NA,NA,NA,NA
"chum","2007","16481","MandV2016","Sinuk River",NA,"Norton Sound","64.59028","-166.2475","333-10-10700",NA,NA
"chum","2007","7034","MandV2016","Nome River",NA,"Norton Sound","64.49683","-165.2188","333-10-11250",NA,NA
"chum","2007","8491","MandV2016","Bonanza River",NA,"Norton Sound",NA,NA,"333-10-11650",NA,NA
"chum","2007","8147","MandV2016","Snake River",NA,"Norton Sound",NA,NA,"333-10-11200",NA,NA
"chum","2007","3469","MandV2016","Solomon River",NA,"Norton Sound","64.54694","-164.4175","333-10-11700",NA,NA
"chum","2007","12006","MandV2016","Flambeau River",NA,"Norton Sound",NA,NA,"333-10-11500",NA,NA
"chum","2007","21312","MandV2016","Eldorado River",NA,"Norton Sound","64.5735","-164.9373","333-10-11500-2030",NA,NA
"chum","2007","50994","MandV2016","Niukluk River",NA,"Norton Sound","64.80943","-163.4462","333-20-10670-2281",NA,NA
"chum","2007","27756","MandV2016","Kwiniuk River",NA,"Norton Sound","64.71955","-162.0181","333-30-10500",NA,NA
"chum","2007","7045","MandV2016","Tubutulik River",NA,"Norton Sound","64.73945","-161.8881","333-30-10650",NA,NA
"chum","2007","1902","MandV2016","Unalakleet/Old Woman River",NA,"Norton Sound","64.02776","-159.8324","333-60-10100","http://www.sf.adfg.state.ak.us/fedaidpdfs/FDS14-38.pdf",NA
"coho","2007","19442","MandV2016","Goodnews River (Middle Fork)",NA,"Kuskokwim","59.15992","-160.6119","335-00-10850-2090",NA,"Dup"
"coho","2007","26423","MandV2016","Kogrukluk River",NA,"Kuskokwim","60.8481","-157.8525","335-20-16600-2830-3431",NA,"Dup"
"coho","2007","19473","MandV2016","Kwethluk River",NA,"Kuskokwim","60.32648","-160.8528","335-10-16600-2710-3010",NA,NA
"coho","2007","14650","MandV2016","Delta Clearwater River",NA,"Yukon","64.09532","-145.5532","334-40-11000-2490-3416",NA,NA
"coho","2007","5174","MandV2016","Kwiniuk River",NA,"Norton Sound","64.71955","-162.0181","333-30-10500",NA,NA
"coho","2007","3498","MandV2016","Niukluk River",NA,"Norton Sound","64.80943","-163.4462","333-20-10670-2281",NA,NA
"coho","2007","2349","MandV2016","Unalakleet River (North Fork)",NA,"Norton Sound","63.89104","-160.4784","333-60-10100-2331",NA,NA
"pink","2007","24395","MandV2016","Nome River",NA,"Norton Sound","64.49683","-165.2188","333-10-11250",NA,NA
"pink","2007","54255","MandV2016","Kwiniuk River",NA,"Norton Sound","64.71955","-162.0181","333-30-10500",NA,NA
"pink","2007","43617","MandV2016","Niukluk River",NA,"Norton Sound","64.80943","-163.4462","333-20-10670-2281",NA,NA
"pink","2007","580935","MandV2016","North River",NA,"Norton Sound","63.88765","-160.6577","333-60-10100-2041",NA,NA
"sockeye","2007","73768","MandV2016","Goodnews River (Middle Fork)",NA,"Kuskokwim","59.15992","-160.6119","335-00-10850-2090",NA,"Dup"
"sockeye","2007","17211","MandV2016","Kogrukluk River",NA,"Kuskokwim","60.8481","-157.8525","335-20-16600-2830-3431",NA,"Dup"
"sockeye","2007","20612","MandV2016","Salmon Lake",NA,"Norton Sound","64.91139","-164.9792","332-00-10250-2110-0010",NA,NA
"sockeye","2007","1505","MandV2016","Glacial Lake",NA,"Norton Sound","64.86639","-165.6997","335-30-16600-2351-3076-4109-5402",NA,NA
"chinook","2007","2492","MandV2016","Nelson River",NA,"Alaska Peninsula and Aleutian Islands","55.81052","-161.2565","313-30-10140-2013",NA,"Dup"
"chinook","2007","1675","MandV2016","Chignik River",NA,"Chignik","56.2616","-158.7122","271-10-10310",NA,"Dup"
"chinook","2007","1697","MandV2016","Karluk River",NA,"Kodiak","57.563","-154.3843","255-10-10010",NA,"Dup"
"chinook","2007","6232","MandV2016","Ayakulik River",NA,"Kodiak","57.19783","-154.5385","256-20-10010",NA,"Dup"
"chum","2007","243334","MandV2016","Northern District - AK Pen",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,NA,NA,NA
"chum","2007","335450","MandV2016","Northwestern District - AK Pen",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,NA,NA,NA
"chum","2007","201451","MandV2016","Southeastern District - AK Pen",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,NA,NA,NA
"chum","2007","126000","MandV2016","South Central District",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,NA,NA,NA
"chum","2007","398010","MandV2016","Southwestern District - AK Pen",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,NA,NA,NA
"chum","2007","1200","MandV2016","Unimak District",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,NA,NA,NA
"chum","2007","238216","MandV2016","Entire Chignik Area",NA,"Chignik",NA,NA,NA,NA,NA
"chum","2007","82600","MandV2016","Mainland District",NA,"Kodiak",NA,NA,NA,NA,NA
"chum","2007","166060","MandV2016","Kodiak Archipelago Aggregate",NA,"Kodiak",NA,NA,NA,NA,NA
"coho","2007","19000","MandV2016","Nelson River",NA,"Alaska Peninsula and Aleutian Islands","55.81052","-161.2565","313-30-10140-2013",NA,NA
"coho","2007","9000","MandV2016","Thin Point",NA,"Alaska Peninsula and Aleutian Islands","55.0109","-162.6734","283-20-10700-0010",NA,NA
"coho","2007","22000","MandV2016","Ilnik River",NA,"Alaska Peninsula and Aleutian Islands","56.61277","-159.5687","316-20-10310",NA,NA
"coho","2007","1896","MandV2016","Pasagshak River",NA,"Kodiak","57.45843","-152.4514","259-41-10010",NA,NA
"coho","2007","8375","MandV2016","Buskin River",NA,"Kodiak","57.75812","-152.4784","259-21-10120",NA,"Dup"
"coho","2007","868","MandV2016","Olds River",NA,"Kodiak",NA,NA,"259-24-10020",NA,NA
"coho","2007","307","MandV2016","American River",NA,"Kodiak",NA,NA,"259-23-10010",NA,NA
"pink","2007","16800","MandV2016","Bechevin Bay Section",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,"305-41-10200",NA,NA
"pink","2007","2680213","MandV2016","South Peninsula",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,NA,NA,NA
"pink","2007","1237528","MandV2016","Entire Chignik Area",NA,"Chignik",NA,NA,NA,NA,NA
"pink","2007","315300","MandV2016","Mainland District",NA,"Kodiak",NA,NA,NA,NA,NA
"pink","2007","2208678","MandV2016","Kodiak Archipelago",NA,"Kodiak",NA,NA,NA,NA,NA
"sockeye","2007","142000","MandV2016","Cinder River",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,"318-20-10610",NA,NA
"sockeye","2007","93000","MandV2016","Ilnik River",NA,"Alaska Peninsula and Aleutian Islands","56.61277","-159.5687","316-20-10310",NA,"Dup"
"sockeye","2007","57400","MandV2016","Meshik River",NA,"Alaska Peninsula and Aleutian Islands","56.80598","-158.6633","317-20-10700",NA,NA
"sockeye","2007","44700","MandV2016","Sandy River",NA,"Alaska Peninsula and Aleutian Islands","56.2163","-160.055","315-12-10100",NA,"Dup"
"sockeye","2007","206233","MandV2016","Bear River","early run","Alaska Peninsula and Aleutian Islands","56.0389","-160.2734","315-11-10200",NA,NA
"sockeye","2007","224767","MandV2016","Bear River","late run","Alaska Peninsula and Aleutian Islands","56.0389","-160.2734","315-11-10200",NA,NA
"sockeye","2007","180000","MandV2016","Nelson River",NA,"Alaska Peninsula and Aleutian Islands","55.81052","-161.2565","313-30-10140-2013",NA,"Dup"
"sockeye","2007","48075","MandV2016","Christianson Lagoon",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,"311-32-10700-0910",NA,NA
"sockeye","2007","9200","MandV2016","Swanson Lagoon",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,"311-52-10200",NA,NA
"sockeye","2007","16800","MandV2016","North Creek",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,"313-10-10340",NA,NA
"sockeye","2007","10643","MandV2016","Orzinski Lake",NA,"Alaska Peninsula and Aleutian Islands",NA,NA,"281-31-10300-0010",NA,NA
"sockeye","2007","6200","MandV2016","Mortensens Lagoon",NA,"Alaska Peninsula and Aleutian Islands","55.1435","-162.6296",NA,NA,NA
"sockeye","2007","21550","MandV2016","Thin Point",NA,"Alaska Peninsula and Aleutian Islands","55.0109","-162.6734","283-20-10700-0010",NA,NA
"sockeye","2007","21428","MandV2016","McLees Lake",NA,"Alaska Peninsula and Aleutian Islands","53.98525","-166.7319","302-25-10400-0010",NA,"Dup"
"sockeye","2007","361091","MandV2016","Chignik River","early run","Chignik","56.2616","-158.7122","271-10-10310",NA,NA
"sockeye","2007","293883","MandV2016","Chignik River","late run","Chignik","56.2616","-158.7122","271-10-10310",NA,"Dup"
"sockeye","2007","1900","MandV2016","Malina Creek",NA,"Kodiak",NA,NA,"251-10-10050",NA,NA
"sockeye","2007","21070","MandV2016","Afognak River",NA,"Kodiak","58.0815","-152.8286","252-34-10020",NA,"Dup"
"sockeye","2007","8500","MandV2016","Little River",NA,"Kodiak","57.7784","-153.6666","254-10-10010",NA,NA
"sockeye","2007","35000","MandV2016","Uganik Lake",NA,"Kodiak",NA,NA,"253-12-10020-0010",NA,NA
"sockeye","2007","294740","MandV2016","Karluk River","early run","Kodiak","57.563","-154.3843","255-10-10010",NA,NA
"sockeye","2007","251835","MandV2016","Karluk River","late run","Kodiak","57.563","-154.3843","255-10-10010",NA,"Dup"
"sockeye","2007","283042","MandV2016","Ayakulik River",NA,"Kodiak","57.19783","-154.5385","256-20-10010",NA,"Dup"
"sockeye","2007","169596","MandV2016","Ayakulik River","early run","Kodiak","57.19783","-154.5385","256-20-10010",NA,NA
"sockeye","2007","113446","MandV2016","Ayakulik River","late run","Kodiak","57.19783","-154.5385","256-20-10010",NA,NA
"sockeye","2007","31895","MandV2016","Upper Station","early run","Kodiak","57.05645","-154.361","257-30-10040",NA,NA
"sockeye","2007","149709","MandV2016","Upper Station","late run","Kodiak","57.05645","-154.361","257-30-10040",NA,"Dup"
"sockeye","2007","120186","MandV2016","Frazer Lake",NA,"Kodiak","57.2027","-154.0573","257-40-10030-0020",NA,"Dup"
"sockeye","2007","14300","MandV2016","Pasagshak River",NA,"Kodiak","57.45843","-152.4514","259-41-10010",NA,NA
"sockeye","2007","16502","MandV2016","Buskin Lake",NA,"Kodiak",NA,NA,"259-21-10120-0010",NA,NA
"chinook","2008","257","MandV2016","Blossom River",NA,"Southeast","55.40201","-130.6074","101-55-10400",NA,NA
"chinook","2008","363","MandV2016","Keta River",NA,"Southeast","55.33602","-130.4757","101-30-10300",NA,NA
"chinook","2008","3104","MandV2016","Unuk River",NA,"Southeast","56.07681","-131.077","101-75-10300",NA,NA
